Entity,Code,Year,Upper bound (%),Lower bound (%),Estimated prevalence (%)
Syria,SYR,2009,19.9,14.6,17.1
Syria,SYR,2010,20,14.5,17.200001
Syria,SYR,2011,19.9,14.5,17.200001
Syria,SYR,2012,19.799999,14.5,17.1
Taiwan,TWN,1980,24.9,18.6,21.6
Taiwan,TWN,1981,25,18.6,21.700001
Taiwan,TWN,1982,25,18.799999,21.799999
Taiwan,TWN,1983,25.200001,18.799999,21.9
Taiwan,TWN,1984,25.299999,18.799999,22
Taiwan,TWN,1985,25.5,19,22.1
Taiwan,TWN,1986,25.700001,19.299999,22.299999
Taiwan,TWN,1987,25.700001,19.5,22.4
Taiwan,TWN,1988,25.799999,19.6,22.5
Taiwan,TWN,1989,25.700001,19.700001,22.700001
Taiwan,TWN,1990,25.700001,19.9,22.799999
Taiwan,TWN,1991,25.9,20.1,23
Taiwan,TWN,1992,26,20.1,23.1
Taiwan,TWN,1993,26,20.299999,23.200001
Taiwan,TWN,1994,26,20.5,23.299999
Taiwan,TWN,1995,26.200001,20.5,23.299999
Taiwan,TWN,1996,26,20.799999,23.4
Taiwan,TWN,1997,25.5,20.700001,23.1
Taiwan,TWN,1998,25,20.700001,22.799999
Taiwan,TWN,1999,24.6,20.700001,22.6
Taiwan,TWN,2000,24,20.5,22.299999
Taiwan,TWN,2001,23.5,20.4,22
Taiwan,TWN,2002,22.700001,20.1,21.4
Taiwan,TWN,2003,22,19.5,20.799999
Taiwan,TWN,2004,21.4,19,20.200001
Taiwan,TWN,2005,20.799999,18.4,19.6
Taiwan,TWN,2006,20.1,18,19.1
Taiwan,TWN,2007,19.6,17.6,18.6
Taiwan,TWN,2008,19.1,17.200001,18.1
Taiwan,TWN,2009,18.799999,16.700001,17.700001
Taiwan,TWN,2010,18.700001,16.299999,17.5
Taiwan,TWN,2011,18.9,16.1,17.4
Taiwan,TWN,2012,19.1,15.9,17.4
Tajikistan,TJK,1980,20.5,15.6,18
Tajikistan,TJK,1981,20.799999,16,18.4
Tajikistan,TJK,1982,21.299999,16.5,18.9
Tajikistan,TJK,1983,21.9,17,19.5
Tajikistan,TJK,1984,22.6,17.5,20
Tajikistan,TJK,1985,23.200001,18,20.6
Tajikistan,TJK,1986,23.700001,18.6,21.200001
Tajikistan,TJK,1987,24.1,18.9,21.700001
Tajikistan,TJK,1988,24.799999,19.4,22.200001
Tajikistan,TJK,1989,25.200001,19.9,22.6
Tajikistan,TJK,1990,25.700001,20.299999,23
Tajikistan,TJK,1991,25.799999,20.299999,23.1
Tajikistan,TJK,1992,25.200001,19.6,22.5
Tajikistan,TJK,1993,24.4,18.799999,21.700001
Tajikistan,TJK,1994,23.5,18,20.700001
Tajikistan,TJK,1995,22.5,16.9,19.6
Tajikistan,TJK,1996,21.299999,16,18.5
Tajikistan,TJK,1997,20.4,15.3,17.700001
Tajikistan,TJK,1998,19.6,14.7,17
Tajikistan,TJK,1999,18.9,14.1,16.5
Tajikistan,TJK,2000,18.6,13.8,16.1
Tajikistan,TJK,2001,18.299999,13.7,15.9
Tajikistan,TJK,2002,18.200001,13.5,15.7
Tajikistan,TJK,2003,18,13.4,15.6
Tajikistan,TJK,2004,18,13.4,15.5
Tajikistan,TJK,2005,18,13.3,15.5
Tajikistan,TJK,2006,18,13.2,15.5
Tajikistan,TJK,2007,18.1,13.2,15.5
Tajikistan,TJK,2008,18.1,13.2,15.5
Tajikistan,TJK,2009,18.200001,13.3,15.6
Tajikistan,TJK,2010,18.1,13.3,15.6
Tajikistan,TJK,2011,18.200001,13.3,15.6
Tajikistan,TJK,2012,18.299999,13.3,15.7
Tanzania,TZA,1980,13.7,9.6999998,11.6
Tanzania,TZA,1981,13.7,9.6999998,11.6
Tanzania,TZA,1982,13.8,9.8000002,11.6
Tanzania,TZA,1983,13.8,9.6999998,11.6
Tanzania,TZA,1984,13.9,9.6999998,11.6
Tanzania,TZA,1985,13.8,9.8000002,11.6
Tanzania,TZA,1986,13.7,9.8000002,11.6
Tanzania,TZA,1987,13.6,9.8000002,11.6
Tanzania,TZA,1988,13.6,9.8000002,11.6
Tanzania,TZA,1989,13.7,9.6999998,11.6
Tanzania,TZA,1990,13.6,9.6999998,11.5
Tanzania,TZA,1991,13.6,9.6000004,11.5
Tanzania,TZA,1992,13.6,9.6000004,11.5
Tanzania,TZA,1993,13.6,9.6000004,11.5
Tanzania,TZA,1994,13.6,9.6999998,11.5
Tanzania,TZA,1995,13.6,9.6999998,11.5
Tanzania,TZA,1996,13.6,9.8000002,11.6
Tanzania,TZA,1997,13.4,9.6999998,11.4
Tanzania,TZA,1998,13.2,9.5,11.2
Tanzania,TZA,1999,12.9,9.5,11.1
Tanzania,TZA,2000,12.7,9.3999996,11
Tanzania,TZA,2001,12.5,9.3999996,10.9
Tanzania,TZA,2002,12.3,9.3000002,10.8
Tanzania,TZA,2003,12.1,9.5,10.7
Tanzania,TZA,2004,11.9,9.5,10.6
Tanzania,TZA,2005,11.7,9.5,10.5
Tanzania,TZA,2006,11.5,9.3000002,10.3
Tanzania,TZA,2007,11.2,9.1999998,10.1
Tanzania,TZA,2008,11,8.8999996,9.8999996
Tanzania,TZA,2009,10.8,8.6999998,9.6999998
Tanzania,TZA,2010,10.5,8.6000004,9.5
Tanzania,TZA,2011,10.4,8.3999996,9.3999996
Tanzania,TZA,2012,10.3,8.3000002,9.3000002
Thailand,THA,1980,28.1,22.1,25.1
Thailand,THA,1981,28.200001,22.200001,25.1
Thailand,THA,1982,28,22.200001,25
Thailand,THA,1983,28,22,25
Thailand,THA,1984,27.9,21.9,24.9
Thailand,THA,1985,27.799999,21.9,24.9
Thailand,THA,1986,27.799999,22,24.9
Thailand,THA,1987,27.799999,22.1,24.9
Thailand,THA,1988,27.700001,22.200001,25
Thailand,THA,1989,27.700001,22.299999,25
Thailand,THA,1990,27.6,22.299999,25
Thailand,THA,1991,27.5,22.6,25
Thailand,THA,1992,27.4,22.799999,25.1
Thailand,THA,1993,27.299999,23.1,25.1
Thailand,THA,1994,27,23.200001,25.1
Thailand,THA,1995,26.700001,23.299999,25.1
Thailand,THA,1996,26.4,23.5,25
Thailand,THA,1997,25.700001,22.9,24.299999
Thailand,THA,1998,24.799999,22.4,23.6
Thailand,THA,1999,24.200001,21.9,23
Thailand,THA,2000,23.5,21.299999,22.4
Thailand,THA,2001,22.799999,20.700001,21.700001
Thailand,THA,2002,22,20,21
Thailand,THA,2003,21.299999,19.299999,20.299999
Thailand,THA,2004,20.9,18.799999,19.9
Thailand,THA,2005,20.700001,18.5,19.6
Thailand,THA,2006,20.5,18.299999,19.4
Thailand,THA,2007,20.4,18.299999,19.299999
Thailand,THA,2008,20.5,18.299999,19.4
Thailand,THA,2009,20.5,18.4,19.4
Thailand,THA,2010,20.6,18.4,19.5
Thailand,THA,2011,20.799999,18.4,19.6
Thailand,THA,2012,21.1,18.4,19.700001
Timor,TLS,1980,34.299999,28.200001,31.200001
Timor,TLS,1981,34.299999,28.200001,31.200001
Timor,TLS,1982,34.5,28.299999,31.299999
Timor,TLS,1983,34.599998,28.4,31.5
Timor,TLS,1984,34.700001,28.5,31.6
Timor,TLS,1985,34.900002,28.799999,31.700001
Timor,TLS,1986,34.599998,28.700001,31.700001
Timor,TLS,1987,34.700001,28.700001,31.700001
Timor,TLS,1988,34.799999,28.700001,31.6
Timor,TLS,1989,34.900002,28.700001,31.700001
Timor,TLS,1990,35,29,31.9
Timor,TLS,1991,35.200001,29.4,32.200001
Timor,TLS,1992,35.599998,29.9,32.599998
Timor,TLS,1993,36,30.5,33.099998
Timor,TLS,1994,36.200001,30.700001,33.400002
Timor,TLS,1995,36.299999,30.6,33.5
Timor,TLS,1996,36,30.6,33.299999
Timor,TLS,1997,35.700001,30.200001,32.900002
Timor,TLS,1998,35.200001,29.799999,32.400002
Timor,TLS,1999,34.599998,29.200001,31.799999
Timor,TLS,2000,34.200001,28.700001,31.299999
Timor,TLS,2001,34,28.4,31.1
Timor,TLS,2002,33.900002,28.4,31
Timor,TLS,2003,33.799999,28.299999,31
Timor,TLS,2004,33.900002,28.200001,31
Timor,TLS,2005,33.799999,28.200001,30.9
Timor,TLS,2006,33.5,28.1,30.700001
Timor,TLS,2007,33,27.799999,30.5
Timor,TLS,2008,32.700001,27.700001,30.299999
Timor,TLS,2009,32.5,27.6,30.1
Timor,TLS,2010,32.599998,27.6,30.1
Timor,TLS,2011,32.599998,27.299999,30
Timor,TLS,2012,32.799999,27.1,30
Togo,TGO,1980,8.5,5.9000001,7.0999999
Togo,TGO,1981,8.3999996,5.8000002,7.0999999
Togo,TGO,1982,8.3999996,5.8000002,7.0999999
Togo,TGO,1983,8.3999996,5.8000002,7
Togo,TGO,1984,8.3000002,5.6999998,7
Togo,TGO,1985,8.3000002,5.6999998,6.9000001
Togo,TGO,1986,8.3000002,5.6999998,6.9000001
Togo,TGO,1987,8.1999998,5.5999999,6.8000002
Togo,TGO,1988,8.1000004,5.5999999,6.8000002
Togo,TGO,1989,8.1000004,5.5,6.6999998
Togo,TGO,1990,8,5.5,6.6999998
Togo,TGO,1991,8,5.4000001,6.5999999
Togo,TGO,1992,8,5.3000002,6.5
Togo,TGO,1993,7.8000002,5.1999998,6.4000001
Togo,TGO,1994,7.5999999,5.1999998,6.3000002
Togo,TGO,1995,7.5,5.0999999,6.3000002
Togo,TGO,1996,7.5,5.0999999,6.1999998
Togo,TGO,1997,7.4000001,5,6.0999999
Togo,TGO,1998,7.3000002,5,6.0999999
Togo,TGO,1999,7.3000002,5,6.0999999
Togo,TGO,2000,7.3000002,5,6
Togo,TGO,2001,7.1999998,5,6
Togo,TGO,2002,7.3000002,4.9000001,6
Togo,TGO,2003,7.3000002,4.9000001,6
Togo,TGO,2004,7.3000002,4.9000001,6
Togo,TGO,2005,7.3000002,4.8000002,6
Togo,TGO,2006,7.3000002,4.9000001,6
Togo,TGO,2007,7.3000002,4.9000001,6
Togo,TGO,2008,7.3000002,4.8000002,6
Togo,TGO,2009,7.3000002,4.9000001,6.0999999
Togo,TGO,2010,7.3000002,5,6.0999999
Togo,TGO,2011,7.4000001,5,6.0999999
Togo,TGO,2012,7.4000001,5.0999999,6.1999998
Tonga,TON,1980,36.599998,28.200001,32.099998
Tonga,TON,1981,36.5,28,31.9
Tonga,TON,1982,36.200001,27.799999,31.6
Tonga,TON,1983,35.900002,27.6,31.299999
Tonga,TON,1984,35.700001,27.4,31.1
Tonga,TON,1985,35.5,27.200001,30.9
Tonga,TON,1986,35.200001,27.1,30.9
Tonga,TON,1987,35.099998,27.299999,31
Tonga,TON,1988,34.799999,27.5,31.1
Tonga,TON,1989,34.799999,27.9,31.200001
Tonga,TON,1990,34.799999,28.299999,31.299999
Tonga,TON,1991,34.599998,28.4,31.4
Tonga,TON,1992,34.799999,28.4,31.4
Tonga,TON,1993,34.700001,28.299999,31.4
Tonga,TON,1994,34.700001,28.299999,31.299999
Tonga,TON,1995,34.700001,28.1,31.299999
Tonga,TON,1996,34.799999,28,31.200001
Tonga,TON,1997,35,27.9,31.200001
Tonga,TON,1998,35.200001,28,31.4
Tonga,TON,1999,35.299999,28.200001,31.6
Tonga,TON,2000,35.5,28.6,31.799999
Tonga,TON,2001,35.599998,29.1,32.200001
Tonga,TON,2002,35.700001,29.799999,32.599998
Tonga,TON,2003,35.799999,30.5,33
Tonga,TON,2004,36,31.299999,33.599998
Tonga,TON,2005,37,32.700001,34.799999
Tonga,TON,2006,38.099998,33.900002,35.900002
Tonga,TON,2007,38,33.599998,35.700001
Tonga,TON,2008,37.799999,32.900002,35.299999
Tonga,TON,2009,37.299999,32.200001,34.799999
Tonga,TON,2010,37,31.5,34.299999
Tonga,TON,2011,36.700001,30.9,33.900002
Tonga,TON,2012,36.599998,30.5,33.5
Trinidad and Tobago,TTO,1980,24.299999,18.9,21.4
Trinidad and Tobago,TTO,1981,23.4,17.799999,20.4
Trinidad and Tobago,TTO,1982,22.6,17.1,19.700001
Trinidad and Tobago,TTO,1983,22.4,16.700001,19.299999
Trinidad and Tobago,TTO,1984,22.200001,16.4,19.1
Trinidad and Tobago,TTO,1985,22,16.4,19
Trinidad and Tobago,TTO,1986,21.9,16.299999,19
Trinidad and Tobago,TTO,1987,21.9,16.299999,19
Trinidad and Tobago,TTO,1988,22.200001,16.299999,19.1
Trinidad and Tobago,TTO,1989,22.200001,16.4,19.200001
Trinidad and Tobago,TTO,1990,22.299999,16.5,19.200001
Trinidad and Tobago,TTO,1991,22.200001,16.4,19.200001
Trinidad and Tobago,TTO,1992,22.1,16.299999,19.1
Trinidad and Tobago,TTO,1993,22,16.4,19.1
Trinidad and Tobago,TTO,1994,21.799999,16.200001,19
Trinidad and Tobago,TTO,1995,21.5,16,18.700001
Trinidad and Tobago,TTO,1996,21.200001,15.9,18.5
Trinidad and Tobago,TTO,1997,21,15.6,18.200001
Trinidad and Tobago,TTO,1998,20.700001,15.4,18
Trinidad and Tobago,TTO,1999,20.5,15.2,17.799999
Trinidad and Tobago,TTO,2000,20.200001,15,17.6
Trinidad and Tobago,TTO,2001,20.1,15,17.5
Trinidad and Tobago,TTO,2002,20.1,15,17.5
Trinidad and Tobago,TTO,2003,19.9,14.8,17.299999
Trinidad and Tobago,TTO,2004,19.799999,14.7,17.200001
Trinidad and Tobago,TTO,2005,19.799999,14.8,17.200001
Trinidad and Tobago,TTO,2006,19.700001,14.7,17.1
Trinidad and Tobago,TTO,2007,19.799999,14.6,17
Trinidad and Tobago,TTO,2008,19.6,14.6,17
Trinidad and Tobago,TTO,2009,19.799999,14.7,17.1
Trinidad and Tobago,TTO,2010,19.9,14.7,17.200001
Trinidad and Tobago,TTO,2011,19.799999,14.9,17.4
Trinidad and Tobago,TTO,2012,20,15.1,17.6
Tunisia,TUN,1980,23.299999,17.700001,20.6
Tunisia,TUN,1981,23.5,17.799999,20.700001
Tunisia,TUN,1982,23.700001,18,20.799999
Tunisia,TUN,1983,23.799999,18.1,21
Tunisia,TUN,1984,24,18.200001,21.1
Tunisia,TUN,1985,24.4,18.5,21.299999
Tunisia,TUN,1986,24.6,18.700001,21.5
Tunisia,TUN,1987,24.700001,19,21.6
Tunisia,TUN,1988,24.700001,19.1,21.799999
Tunisia,TUN,1989,24.700001,19.200001,21.9
Tunisia,TUN,1990,24.799999,19.200001,22
Tunisia,TUN,1991,24.799999,19.4,22.1
Tunisia,TUN,1992,24.799999,19.6,22.200001
Tunisia,TUN,1993,24.799999,19.700001,22.200001
Tunisia,TUN,1994,24.700001,19.799999,22.200001
Tunisia,TUN,1995,24.700001,19.9,22.200001
Tunisia,TUN,1996,24.6,20.1,22.299999
Tunisia,TUN,1997,24.9,20.799999,22.799999
Tunisia,TUN,1998,25.200001,21.4,23.200001
Tunisia,TUN,1999,25.4,21.9,23.6
Tunisia,TUN,2000,25.700001,22.4,23.9
Tunisia,TUN,2001,25.799999,22.799999,24.200001
Tunisia,TUN,2002,25.700001,22.799999,24.200001
Tunisia,TUN,2003,25.700001,22.6,24.200001
Tunisia,TUN,2004,25.700001,22.5,24.1
Tunisia,TUN,2005,25.799999,22.299999,24
Tunisia,TUN,2006,26,22,24
Tunisia,TUN,2007,26.200001,22,24
Tunisia,TUN,2008,26.299999,21.9,24.1
Tunisia,TUN,2009,26.6,22,24.200001
Tunisia,TUN,2010,26.799999,22.1,24.299999
Tunisia,TUN,2011,26.9,22.1,24.4
Tunisia,TUN,2012,27.1,22.1,24.5
Turkey,TUR,1980,31.9,24.200001,28
Turkey,TUR,1981,31.799999,24.1,27.799999
Turkey,TUR,1982,31.799999,24,27.799999
Turkey,TUR,1983,31.799999,24.1,27.700001
Turkey,TUR,1984,31.6,24.1,27.700001
Turkey,TUR,1985,31.6,24.200001,27.700001
Turkey,TUR,1986,31.6,24.200001,27.700001
Turkey,TUR,1987,31.5,24,27.6
Turkey,TUR,1988,31.5,24.200001,27.6
Turkey,TUR,1989,31.299999,24.4,27.700001
Turkey,TUR,1990,31.200001,24.4,27.6
Turkey,TUR,1991,31.200001,24.5,27.6
Turkey,TUR,1992,31.200001,24.6,27.700001
Turkey,TUR,1993,31,24.700001,27.700001
Turkey,TUR,1994,31.1,25.1,27.9
Turkey,TUR,1995,31.200001,25.299999,28.1
Turkey,TUR,1996,31.200001,25.4,28.299999
Turkey,TUR,1997,31.6,25.9,28.700001
Turkey,TUR,1998,31.700001,26.200001,28.9
Turkey,TUR,1999,31.9,26.5,29.299999
Turkey,TUR,2000,31.799999,27.200001,29.5
Turkey,TUR,2001,31.9,27.799999,29.799999
Turkey,TUR,2002,31.799999,28.4,30.1
Turkey,TUR,2003,31.799999,28.799999,30.299999
Turkey,TUR,2004,32.099998,29.200001,30.6
Turkey,TUR,2005,32.200001,29.200001,30.6
Turkey,TUR,2006,31.700001,28.6,30.1
Turkey,TUR,2007,31,27.9,29.5
Turkey,TUR,2008,30.200001,27.4,28.799999
Turkey,TUR,2009,29.6,27,28.299999
Turkey,TUR,2010,29,26.200001,27.5
Turkey,TUR,2011,28.6,25.4,26.9
Turkey,TUR,2012,28.5,24.5,26.5
Turkmenistan,TKM,1980,23.299999,17.6,20.4
Turkmenistan,TKM,1981,23.200001,17.700001,20.4
Turkmenistan,TKM,1982,23.299999,17.6,20.4
Turkmenistan,TKM,1983,23.299999,17.700001,20.5
Turkmenistan,TKM,1984,23.4,17.5,20.5
Turkmenistan,TKM,1985,23.4,17.5,20.5
Turkmenistan,TKM,1986,23.5,17.5,20.5
Turkmenistan,TKM,1987,23.4,17.6,20.4
Turkmenistan,TKM,1988,23.5,17.6,20.4
Turkmenistan,TKM,1989,23.4,17.5,20.299999
Turkmenistan,TKM,1990,23.299999,17.5,20.200001
Turkmenistan,TKM,1991,23.299999,17.5,20.200001
Turkmenistan,TKM,1992,23.5,17.6,20.4
Turkmenistan,TKM,1993,23.6,17.700001,20.5
Turkmenistan,TKM,1994,23.9,18,20.799999
Turkmenistan,TKM,1995,24.299999,18.4,21.200001
Turkmenistan,TKM,1996,24.5,18.700001,21.5
Turkmenistan,TKM,1997,25,19.200001,22
Turkmenistan,TKM,1998,25.4,19.6,22.4
Turkmenistan,TKM,1999,25.6,19.799999,22.6
Turkmenistan,TKM,2000,25.6,19.9,22.700001
Turkmenistan,TKM,2001,25.4,19.799999,22.6
Turkmenistan,TKM,2002,25.299999,19.799999,22.4
Turkmenistan,TKM,2003,25,19.4,22.200001
Turkmenistan,TKM,2004,24.5,19.200001,21.9
Turkmenistan,TKM,2005,24.200001,18.799999,21.5
Turkmenistan,TKM,2006,23.700001,18.4,21.1
Turkmenistan,TKM,2007,23.5,18.1,20.700001
Turkmenistan,TKM,2008,23,17.6,20.4
Turkmenistan,TKM,2009,22.700001,17.4,20.1
Turkmenistan,TKM,2010,22.5,17.200001,19.799999
Turkmenistan,TKM,2011,22.5,17,19.6
Turkmenistan,TKM,2012,22.4,16.9,19.5
Uganda,UGA,1980,14.5,10.4,12.3
Uganda,UGA,1981,14.5,10.3,12.3
Uganda,UGA,1982,14.5,10.3,12.3
Uganda,UGA,1983,14.6,10.3,12.4
Uganda,UGA,1984,14.5,10.4,12.4
Uganda,UGA,1985,14.6,10.4,12.5
Uganda,UGA,1986,14.7,10.6,12.5
Uganda,UGA,1987,14.7,10.7,12.6
Uganda,UGA,1988,14.7,10.7,12.6
Uganda,UGA,1989,14.8,10.7,12.7
Uganda,UGA,1990,14.8,10.8,12.7
Uganda,UGA,1991,14.8,10.8,12.8
Uganda,UGA,1992,14.8,10.9,12.8
Uganda,UGA,1993,14.8,11,12.9
Uganda,UGA,1994,14.8,11.1,12.9
Uganda,UGA,1995,14.8,11.1,12.9
Uganda,UGA,1996,14.7,11.1,12.9
Uganda,UGA,1997,14.4,11,12.7
Uganda,UGA,1998,14,10.9,12.5
Uganda,UGA,1999,13.7,10.7,12.2
Uganda,UGA,2000,13.3,10.7,12
Uganda,UGA,2001,13,10.6,11.7
Uganda,UGA,2002,12.4,10.1,11.2
Uganda,UGA,2003,11.8,9.6000004,10.7
Uganda,UGA,2004,11.3,9.1999998,10.2
Uganda,UGA,2005,10.9,8.8000002,9.8000002
Uganda,UGA,2006,10.4,8.5,9.3999996
Uganda,UGA,2007,10,8.1999998,9.1000004
Uganda,UGA,2008,9.6000004,7.8000002,8.6999998
Uganda,UGA,2009,9.3000002,7.5,8.3000002
Uganda,UGA,2010,9,7.1999998,8.1000004
Uganda,UGA,2011,8.6999998,6.9000001,7.8000002
Uganda,UGA,2012,8.8000002,6.8000002,7.8000002
Ukraine,UKR,1980,34.799999,28.299999,31.6
Ukraine,UKR,1981,34.799999,28.299999,31.5
Ukraine,UKR,1982,34.799999,28.4,31.5
Ukraine,UKR,1983,34.700001,28.299999,31.4
Ukraine,UKR,1984,34.700001,28.200001,31.299999
Ukraine,UKR,1985,34.5,28.1,31.200001
Ukraine,UKR,1986,34.400002,27.799999,31.1
Ukraine,UKR,1987,34.299999,27.799999,30.9
Ukraine,UKR,1988,34.200001,27.700001,30.799999
Ukraine,UKR,1989,33.900002,27.700001,30.6
Ukraine,UKR,1990,33.5,27.700001,30.5
Ukraine,UKR,1991,33.200001,27.5,30.299999
Ukraine,UKR,1992,33,27.4,30.200001
Ukraine,UKR,1993,32.799999,27.5,30.200001
Ukraine,UKR,1994,32.700001,27.6,30.1
Ukraine,UKR,1995,32.400002,27.6,30
Ukraine,UKR,1996,32.099998,27.799999,29.9
Ukraine,UKR,1997,31.799999,27.9,29.799999
Ukraine,UKR,1998,31.5,28,29.799999
Ukraine,UKR,1999,31.299999,28.4,29.9
Ukraine,UKR,2000,31.299999,28.799999,30.1
Ukraine,UKR,2001,31.700001,29.4,30.6
Ukraine,UKR,2002,32.099998,29.799999,31
Ukraine,UKR,2003,32.299999,29.9,31.1
Ukraine,UKR,2004,32.5,30.1,31.299999
Ukraine,UKR,2005,32.400002,30.200001,31.299999
Ukraine,UKR,2006,31.6,29.299999,30.4
Ukraine,UKR,2007,30.5,28.1,29.299999
Ukraine,UKR,2008,29.5,27,28.299999
Ukraine,UKR,2009,28.700001,26.1,27.4
Ukraine,UKR,2010,28.299999,25.299999,26.799999
Ukraine,UKR,2011,28.299999,24.9,26.6
Ukraine,UKR,2012,28.5,24.6,26.5
United Arab Emirates,ARE,1980,24.5,15.2,19.6
United Arab Emirates,ARE,1981,24.1,15.1,19.5
United Arab Emirates,ARE,1982,23.700001,14.8,19.299999
United Arab Emirates,ARE,1983,23.4,14.9,19.1
United Arab Emirates,ARE,1984,23.299999,14.7,18.9
United Arab Emirates,ARE,1985,23.1,14.8,18.700001
United Arab Emirates,ARE,1986,22.9,14.9,18.700001
United Arab Emirates,ARE,1987,22.6,15,18.700001
United Arab Emirates,ARE,1988,22.6,15.1,18.700001
United Arab Emirates,ARE,1989,22.4,15.2,18.799999
United Arab Emirates,ARE,1990,22.299999,15.4,18.799999
United Arab Emirates,ARE,1991,22.1,15.7,18.9
United Arab Emirates,ARE,1992,21.9,16.1,19
United Arab Emirates,ARE,1993,21.700001,16.5,19.1
United Arab Emirates,ARE,1994,21.6,16.700001,19.1
United Arab Emirates,ARE,1995,21.5,16.799999,19.1
United Arab Emirates,ARE,1996,21.200001,16.6,18.799999
United Arab Emirates,ARE,1997,20.6,15.8,18.200001
United Arab Emirates,ARE,1998,19.9,15,17.4
United Arab Emirates,ARE,1999,19.200001,14.2,16.700001
United Arab Emirates,ARE,2000,18.6,13.7,16.1
United Arab Emirates,ARE,2001,17.9,13.3,15.5
United Arab Emirates,ARE,2002,17.5,12.9,15.1
United Arab Emirates,ARE,2003,17.200001,12.5,14.8
United Arab Emirates,ARE,2004,17.200001,12.4,14.8
United Arab Emirates,ARE,2005,17.5,12.2,14.8
United Arab Emirates,ARE,2006,17.9,11.9,14.8
United Arab Emirates,ARE,2007,18.299999,11.7,14.9
United Arab Emirates,ARE,2008,18.700001,11.7,15
United Arab Emirates,ARE,2009,19.1,11.7,15.2
United Arab Emirates,ARE,2010,19.6,11.8,15.3
United Arab Emirates,ARE,2011,20,11.9,15.6
United Arab Emirates,ARE,2012,20.299999,12.1,15.8
United Kingdom,GBR,1980,38.5,35.400002,36.900002
United Kingdom,GBR,1981,37.700001,35.099998,36.400002
United Kingdom,GBR,1982,36.799999,34.5,35.700001
United Kingdom,GBR,1983,36,33.799999,34.900002
United Kingdom,GBR,1984,35.099998,33,34
United Kingdom,GBR,1985,34.099998,32.200001,33.099998
United Kingdom,GBR,1986,33.200001,31.299999,32.200001
United Kingdom,GBR,1987,32.200001,30.4,31.299999
United Kingdom,GBR,1988,31.299999,29.6,30.4
United Kingdom,GBR,1989,30.700001,29,29.799999
United Kingdom,GBR,1990,30.200001,28.4,29.299999
United Kingdom,GBR,1991,29.799999,28.200001,29
United Kingdom,GBR,1992,29.5,28,28.799999
United Kingdom,GBR,1993,29.299999,27.9,28.6
United Kingdom,GBR,1994,29.200001,27.799999,28.5
United Kingdom,GBR,1995,29.1,27.700001,28.4
United Kingdom,GBR,1996,29,27.6,28.299999
United Kingdom,GBR,1997,28.799999,27.4,28.1
United Kingdom,GBR,1998,28.6,27.200001,27.9
United Kingdom,GBR,1999,28.200001,27,27.6
United Kingdom,GBR,2000,27.700001,26.5,27.1
United Kingdom,GBR,2001,27.200001,26,26.6
United Kingdom,GBR,2002,26.6,25.5,26
United Kingdom,GBR,2003,25.9,24.700001,25.299999
United Kingdom,GBR,2004,25.1,24,24.5
United Kingdom,GBR,2005,24.299999,23.200001,23.700001
United Kingdom,GBR,2006,23.4,22.299999,22.9
United Kingdom,GBR,2007,22.6,21.4,22
United Kingdom,GBR,2008,22,20.6,21.299999
United Kingdom,GBR,2009,21.5,20,20.799999
United Kingdom,GBR,2010,21.299999,19.5,20.4
United Kingdom,GBR,2011,21.299999,19.1,20.1
United Kingdom,GBR,2012,21.5,18.799999,20.1
United States,USA,1980,32.299999,27.200001,29.700001
United States,USA,1981,31.6,27.1,29.299999
United States,USA,1982,31.1,27.200001,29.200001
United States,USA,1983,30.4,27.200001,28.799999
United States,USA,1984,29.4,26.799999,28.1
United States,USA,1985,28.5,26.1,27.299999
United States,USA,1986,27.700001,25.4,26.6
United States,USA,1987,27.200001,24.700001,26
United States,USA,1988,26.6,24.1,25.4
United States,USA,1989,25.9,23.6,24.799999
United States,USA,1990,25.200001,23.200001,24.200001
United States,USA,1991,24.5,22.9,23.700001
United States,USA,1992,23.9,22.4,23.200001
United States,USA,1993,23.200001,21.799999,22.5
United States,USA,1994,22.6,21.200001,21.9
United States,USA,1995,22.1,20.700001,21.4
United States,USA,1996,21.700001,20.299999,21
United States,USA,1997,21.4,20,20.700001
United States,USA,1998,21.1,19.700001,20.4
United States,USA,1999,20.6,19.4,20
United States,USA,2000,20.200001,19.1,19.6
United States,USA,2001,19.700001,18.6,19.200001
United States,USA,2002,19.299999,18.200001,18.700001
United States,USA,2003,18.9,17.9,18.4
United States,USA,2004,18.6,17.6,18.1
United States,USA,2005,18.299999,17.299999,17.799999
United States,USA,2006,18,17,17.5
United States,USA,2007,17.700001,16.6,17.1
United States,USA,2008,17.299999,16.200001,16.700001
United States,USA,2009,16.9,15.9,16.4
United States,USA,2010,16.4,15.5,15.9
United States,USA,2011,16.1,15.1,15.6
United States,USA,2012,16,14.7,15.3
Uruguay,URY,1980,33.5,26.1,29.9
Uruguay,URY,1981,33.5,26.1,29.9
Uruguay,URY,1982,33.5,26.299999,29.9
Uruguay,URY,1983,33.700001,26.4,30
Uruguay,URY,1984,33.799999,26.6,30
Uruguay,URY,1985,33.5,26.700001,30.1
Uruguay,URY,1986,33.5,27,30.1
Uruguay,URY,1987,33.400002,27.299999,30.1
Uruguay,URY,1988,33.200001,27.299999,30.1
Uruguay,URY,1989,33.099998,27.4,30.200001
Uruguay,URY,1990,33.200001,27.5,30.200001
